order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,order_value,discount,delivery_fee,delivery_time_minutes,rating
O000267,C09078,R0203,23-11-2025,11:15:00,Delivered,Wallet,440.13,22.01,16.43,30,4.7
O000268,C08120,R0424,30-07-2025,12:57:00,Delivered,Debit Card,341.74,34.17,23.09,28,4.2
O000269,C07472,R0388,15-05-2026,15:46:00,Delivered,Credit Card,278.73,55.75,23.46,26,3.7
O000270,C03543,R0422,17-08-2025,12:59:00,Cancelled,Cash,291.51,29.15,35.11,0,0.0
O000271,C07276,R0106,21-04-2025,17:19:00,Delivered,UPI,868.45,43.42,34.41,14,5.0
O000272,C04218,R0406,07-11-2025,15:45:00,Delivered,UPI,454.69,113.67,30.02,29,4.5
O000273,C03433,R0188,08-03-2025,14:18:00,Delivered,Wallet,603.17,120.63,22.77,24,4.5
O000274,C02247,R0071,12-02-2025,22:37:00,Delivered,UPI,425.86,63.88,15.38,17,4.1
O000275,C08959,R0253,26-02-2025,17:27:00,Cancelled,UPI,954.46,143.17,38.08,0,0.0
O000276,C07280,R0350,27-07-2025,17:21:00,Delivered,Wallet,347.31,0,16.33,24,4.0
O000277,C00493,R0386,16-03-2026,17:20:00,Cancelled,Credit Card,585.18,29.26,21.73,0,0.0
O000278,C03492,R0092,26-10-2025,17:10:00,Delivered,Wallet,165.45,0,37.47,35,4.6
O000279,C05802,R0362,16-11-2025,14:02:00,Delivered,UPI,186.39,0,33.24,12,5.0
O000280,C07055,R0323,06-06-2025,18:15:00,Delivered,Cash,258.99,38.85,33.43,28,4.0
O000281,C03070,R0479,29-03-2025,11:33:00,Delivered,UPI,337.26,0,28.88,28,4.6
O000282,C07070,R0216,07-06-2026,10:11:00,Delivered,Debit Card,781.5,117.22,25.05,16,4.7
O000283,C02725,R0359,08-04-2025,19:14:00,Delivered,Wallet,502.48,50.25,12.49,27,4.2
O000284,C01563,R0468,04-11-2025,12:26:00,Delivered,UPI,420.33,0,27.76,35,3.9
O000285,C00873,R0337,07-09-2025,14:59:00,Delivered,UPI,442.34,66.35,30.87,20,4.7
O000286,C08855,R0191,20-05-2025,12:00:00,Delivered,Credit Card,450.46,0,29.43,22,4.2
O000287,C06576,R0460,07-10-2025,23:16:00,Delivered,UPI,365.7,0,45.36,28,4.2
O000288,C08246,R0408,26-07-2025,22:58:00,Delivered,UPI,290.35,14.52,22.72,12,4.8
O000289,C05363,R0015,15-05-2026,16:43:00,Delivered,UPI,596.13,89.42,36.55,18,4.3
O000290,C05831,R0112,30-06-2026,23:30:00,Delivered,Cash,457.6,0,42.25,19,4.7
O000291,C02911,R0291,13-09-2025,11:59:00,Delivered,UPI,486.3,0,13.67,26,4.6
O000292,C00864,R0013,01-03-2026,22:10:00,Delivered,UPI,562.38,84.36,41.8,24,4.8
O000293,C07152,R0115,14-04-2025,21:20:00,Delivered,UPI,927.82,0,40.15,29,4.8
O000294,C01673,R0380,15-05-2025,13:07:00,Delivered,UPI,689.2,0,17.68,24,3.4
O000295,C08747,R0214,06-06-2026,17:44:00,Delivered,UPI,435.75,0,25.1,20,5.0
O000296,C00922,R0354,08-02-2026,10:56:00,Delivered,UPI,597.41,59.74,23.3,17,4.0
O000297,C09770,R0241,12-12-2025,16:47:00,Delivered,Credit Card,651.28,65.13,22.55,12,4.6
O000298,C04637,R0096,01-10-2025,23:46:00,Cancelled,UPI,422.52,42.25,50.97,0,0.0
O000299,C02829,R0489,30-06-2026,21:21:00,Delivered,Cash,464.66,0,32.41,18,5.0
O000300,C02656,R0107,25-04-2025,20:56:00,Delivered,Cash,356.37,17.82,23.36,21,5.0
O000301,C06778,R0166,12-01-2025,10:18:00,Delivered,UPI,473.09,23.65,10.61,22,4.5
O000302,C08308,R0449,01-03-2025,20:58:00,Delivered,UPI,320.93,16.05,14.16,22,4.6
O000303,C04754,R0172,04-11-2025,21:15:00,Delivered,Cash,468.46,46.85,37.27,31,4.3
O000304,C04360,R0218,31-08-2025,12:19:00,Delivered,UPI,943.18,235.8,48.05,18,3.7
O000305,C08788,R0218,23-01-2025,12:33:00,Delivered,Debit Card,1004.54,0,34.9,28,4.1
O000306,C04521,R0285,25-04-2026,14:55:00,Delivered,UPI,252.18,25.22,32.72,17,4.2
O000307,C03308,R0378,04-02-2025,23:39:00,Delivered,Wallet,183.86,36.77,29.99,21,5.0
O000308,C09220,R0057,17-02-2025,22:19:00,Delivered,UPI,621.64,93.25,23.36,24,4.2
O000309,C08026,R0203,19-06-2025,12:12:00,Delivered,Debit Card,313.31,47,12.25,22,4.5
O000310,C05778,R0054,15-04-2025,19:43:00,Cancelled,Cash,642.93,96.44,29.52,0,0.0
O000311,C00112,R0280,26-01-2026,11:00:00,Delivered,Wallet,493.47,24.67,15.64,24,5.0
O000312,C03874,R0378,11-07-2025,14:23:00,Delivered,UPI,302.35,60.47,30.19,21,4.5
O000313,C09776,R0222,20-12-2025,19:21:00,Delivered,Cash,314.36,0,11.99,33,4.3
O000314,C09835,R0157,10-07-2025,12:40:00,Delivered,Cash,1202.31,60.12,46.92,27,4.3
O000315,C06733,R0164,08-04-2026,14:31:00,Delivered,UPI,371.67,18.58,28.46,34,4.3
O000316,C04625,R0367,30-05-2026,15:30:00,Delivered,Credit Card,474.95,0,4.47,15,4.7
O000317,C08596,R0478,21-09-2025,21:58:00,Delivered,UPI,457.77,22.89,6.42,24,4.5
O000318,C05797,R0051,29-03-2025,18:45:00,Delivered,UPI,506.87,76.03,23.96,17,4.4
O000319,C00600,R0173,14-05-2026,16:04:00,Delivered,Debit Card,1030.96,154.64,57.47,31,5.0
O000320,C03821,R0007,31-05-2025,21:42:00,Delivered,UPI,376.47,37.65,27.84,21,5.0
O000321,C03240,R0471,15-04-2025,14:23:00,Delivered,UPI,837.28,0,15.08,25,4.7
O000322,C06693,R0208,13-04-2026,16:02:00,Delivered,UPI,932.55,0,37.74,41,3.7
O000323,C02196,R0383,14-04-2025,18:41:00,Delivered,Credit Card,527.01,26.35,1.97,30,4.1
O000324,C07759,R0196,28-01-2026,21:33:00,Delivered,UPI,437.22,0,32.02,27,4.9
O000325,C02434,R0236,20-01-2025,23:27:00,Delivered,Debit Card,315.81,0,13.88,27,4.2
O000326,C06287,R0483,11-05-2025,12:32:00,Delivered,Credit Card,2279.8,227.98,19.28,39,3.6
O000327,C03009,R0044,17-06-2025,19:17:00,Cancelled,UPI,600.3,90.04,25.98,0,0.0
O000328,C02485,R0016,08-02-2025,15:50:00,Delivered,Credit Card,615.5,30.78,20.89,16,3.9
O000329,C07051,R0440,06-07-2025,18:23:00,Delivered,UPI,487.97,73.2,21.63,32,4.3
O000330,C09423,R0309,12-06-2025,18:30:00,Delivered,UPI,520.91,78.14,34.08,22,5.0
O000331,C08000,R0429,12-07-2025,13:29:00,Delivered,UPI,286.96,57.39,10.64,20,4.6
O000332,C05118,R0411,02-06-2025,15:45:00,Delivered,UPI,388.81,0,15.12,27,4.4
O000333,C09146,R0304,20-11-2025,12:07:00,Delivered,Cash,389.32,0,17.16,40,3.7
O000334,C08261,R0175,19-09-2025,12:50:00,Cancelled,UPI,396.47,79.29,29.4,0,0.0
O000335,C09179,R0174,24-07-2025,20:27:00,Delivered,UPI,605.78,121.16,34.48,12,5.0
O000336,C00089,R0343,18-06-2026,19:51:00,Delivered,UPI,421.26,0,12.93,29,4.6
O000337,C08134,R0038,15-09-2025,11:49:00,Delivered,UPI,626.53,0,32.72,19,5.0
O000338,C05178,R0395,14-10-2025,21:11:00,Cancelled,Credit Card,709.24,106.39,24.1,0,0.0
O000339,C06985,R0304,02-05-2026,13:25:00,Delivered,Credit Card,383.48,38.35,20.46,20,4.1
O000340,C09356,R0146,31-03-2026,15:16:00,Delivered,Wallet,324.86,0,39.08,33,3.2
O000341,C05197,R0218,05-08-2025,13:17:00,Delivered,UPI,677.88,135.58,9.55,34,3.8
O000342,C06883,R0400,30-03-2025,18:09:00,Delivered,UPI,583.07,0,30.79,37,3.8
O000343,C09827,R0003,14-10-2025,15:17:00,Delivered,Debit Card,317.92,31.79,31.02,19,5.0
O000344,C01142,R0485,05-09-2025,19:06:00,Delivered,Credit Card,327.67,32.77,20.65,21,3.9
O000345,C07423,R0205,20-04-2025,19:44:00,Delivered,Cash,604.92,0,35.94,20,4.7
O000346,C07100,R0157,02-04-2025,23:05:00,Delivered,Credit Card,515.51,77.33,36.67,36,4.5
O000347,C01904,R0122,18-04-2025,13:53:00,Delivered,UPI,584.96,0,12.86,30,4.5
O000348,C00151,R0098,20-10-2025,18:06:00,Delivered,Wallet,833.36,83.34,17.26,32,4.6
O000349,C06326,R0192,28-01-2026,13:45:00,Delivered,UPI,435.01,0,27.56,25,4.1
O000350,C03687,R0458,05-12-2025,13:25:00,Delivered,UPI,540.55,0,12.61,41,3.9
O000351,C03135,R0486,22-08-2025,21:21:00,Delivered,Credit Card,922.17,0,9.27,29,4.5
O000352,C02368,R0011,19-01-2025,21:11:00,Delivered,UPI,629.3,0,13.86,35,3.0
O000353,C05447,R0089,02-03-2026,23:20:00,Delivered,Debit Card,423.24,42.32,10.46,19,5.0
O000354,C02519,R0067,11-04-2026,16:22:00,Cancelled,Credit Card,417.41,83.48,17.26,0,0.0
O000355,C00744,R0352,06-01-2025,11:27:00,Delivered,Credit Card,390.41,39.04,37.33,31,4.8
O000356,C00415,R0194,06-10-2025,20:06:00,Delivered,Credit Card,229.32,22.93,33.43,33,4.8
O000357,C02597,R0300,01-06-2025,18:18:00,Delivered,Credit Card,568.98,56.9,31.94,33,4.6
O000358,C06172,R0342,09-03-2026,18:56:00,Delivered,UPI,375.72,75.14,42.87,27,3.7
O000359,C05281,R0487,30-10-2025,10:14:00,Delivered,UPI,570.28,85.54,28.47,37,4.3
O000360,C07420,R0466,01-06-2025,22:56:00,Delivered,Credit Card,496.66,49.67,0,27,4.2
O000361,C05990,R0435,27-02-2026,12:31:00,Delivered,UPI,344.12,34.41,5.46,21,4.1
O000362,C02919,R0269,03-02-2025,19:11:00,Delivered,UPI,737.55,73.76,41.35,29,4.6
O000363,C09178,R0149,09-02-2025,18:36:00,Delivered,UPI,972.33,48.62,51.74,31,3.3
O000364,C05869,R0392,08-03-2025,18:50:00,Delivered,UPI,322.8,0,0,33,3.8
O000365,C06189,R0470,15-06-2026,19:19:00,Delivered,Cash,368.8,73.76,38.11,26,4.0
O000366,C04974,R0135,06-04-2025,21:30:00,Delivered,UPI,611.89,0,27.72,19,3.6
O000367,C04232,R0180,07-04-2025,20:33:00,Delivered,UPI,430.56,21.53,17.46,23,4.4
O000368,C09932,R0344,06-04-2026,14:12:00,Delivered,Wallet,472.47,47.25,28.07,18,3.9
O000369,C03895,R0340,07-02-2026,12:19:00,Delivered,Cash,537.14,0,10.67,29,4.8
O000370,C08124,R0127,28-02-2025,11:18:00,Delivered,UPI,506.79,25.34,19.64,12,5.0
O000371,C00839,R0029,01-01-2026,10:33:00,Delivered,UPI,594.7,89.2,48.93,20,4.6
O000372,C09461,R0431,07-09-2025,15:52:00,Delivered,Credit Card,836.03,0,30.85,33,4.5
O000373,C07570,R0371,11-11-2025,18:09:00,Delivered,Credit Card,624.4,62.44,20.06,45,3.4
O000374,C08244,R0180,15-08-2025,12:14:00,Delivered,UPI,434.41,65.16,34.75,12,4.8
O000375,C03194,R0068,20-04-2025,18:47:00,Delivered,Credit Card,634.61,31.73,31.89,25,4.9
O000376,C06577,R0364,24-05-2026,14:58:00,Cancelled,Wallet,1021.65,204.33,4.98,0,0.0
O000377,C07556,R0076,09-06-2025,19:55:00,Delivered,Debit Card,350.37,35.04,34.17,35,4.3
O000378,C00712,R0194,22-07-2025,22:43:00,Delivered,UPI,483.53,0,25.22,24,4.9
O000379,C06493,R0173,01-04-2026,17:06:00,Rejected,UPI,934.97,93.5,63.53,0,0.0
O000380,C08579,R0290,25-02-2025,17:05:00,Delivered,UPI,906.58,181.32,19.67,31,4.8
O000381,C08479,R0316,08-03-2026,17:59:00,Delivered,Credit Card,342.83,0,23.46,18,4.5
O000382,C07611,R0316,06-03-2026,19:40:00,Delivered,Credit Card,205.99,41.2,11.35,29,4.6
O000383,C08935,R0433,27-01-2026,21:01:00,Rejected,Cash,604.41,90.66,26.42,0,0.0
O000384,C02822,R0116,11-04-2025,14:06:00,Delivered,UPI,625.79,93.87,26.38,15,5.0
O000385,C06890,R0179,22-06-2025,17:15:00,Delivered,UPI,415.07,83.01,2.04,24,5.0
O000386,C02694,R0150,20-05-2025,20:33:00,Delivered,UPI,410.7,20.54,23.23,25,4.3
O000387,C08629,R0343,08-02-2025,19:39:00,Delivered,Debit Card,286.96,0,26.09,12,5.0
O000388,C05243,R0130,28-12-2025,12:35:00,Delivered,UPI,356.91,71.38,21.04,13,5.0
O000389,C08277,R0354,30-11-2025,16:51:00,Delivered,UPI,813.62,0,7.87,21,4.1
O000390,C02831,R0219,05-03-2025,18:44:00,Delivered,UPI,323.2,0,8.61,16,5.0
O000391,C03069,R0323,21-11-2025,17:10:00,Delivered,UPI,352.05,0,42.97,27,4.3
O000392,C09707,R0025,28-03-2025,16:28:00,Delivered,Credit Card,434.92,21.75,40.42,18,4.7
O000393,C09043,R0305,20-07-2025,13:16:00,Delivered,UPI,676.75,67.68,26.13,24,4.4
O000394,C01936,R0496,14-03-2026,19:07:00,Delivered,Credit Card,487.06,24.35,30.2,33,4.7
O000395,C03868,R0396,30-06-2025,16:55:00,Delivered,Credit Card,609.86,121.97,28.93,27,4.9
O000396,C01534,R0146,23-07-2025,19:48:00,Delivered,UPI,685.95,68.6,19.53,17,4.8
O000397,C06363,R0206,10-08-2025,12:54:00,Delivered,Debit Card,692.29,34.61,29.11,22,5.0
O000398,C00436,R0219,28-01-2025,11:21:00,Delivered,UPI,366.05,0,30.67,32,4.1
O000399,C00260,R0071,04-11-2025,22:01:00,Delivered,UPI,556.73,0,10.79,30,4.4
O000400,C05526,R0138,02-06-2026,20:25:00,Delivered,UPI,428.95,21.45,23.52,18,4.5
O000401,C08952,R0039,10-08-2025,14:07:00,Delivered,Cash,336.52,0,32.71,33,3.4
O000402,C07404,R0196,13-05-2026,12:48:00,Delivered,UPI,210.72,42.14,16.04,32,3.5
O000403,C06958,R0370,24-02-2026,12:07:00,Delivered,UPI,739.19,110.88,22.26,28,4.4
O000404,C05864,R0453,06-01-2026,11:07:00,Delivered,UPI,243.6,0,14.41,28,4.0
O000405,C01809,R0285,27-01-2025,10:58:00,Delivered,Credit Card,711.11,177.78,48.58,12,4.5
O000406,C02083,R0348,11-11-2025,23:12:00,Delivered,UPI,574.82,0,14.13,19,5.0
O000407,C06172,R0441,17-05-2026,17:35:00,Delivered,UPI,299.8,44.97,31.19,29,4.1
O000408,C09235,R0249,01-02-2025,12:50:00,Delivered,UPI,645.79,64.58,13.14,34,4.7
O000409,C00478,R0281,03-10-2025,22:28:00,Delivered,Wallet,231.07,23.11,53.55,26,5.0
O000410,C03793,R0342,29-06-2025,20:51:00,Delivered,Cash,379.59,56.94,19.17,27,4.5
O000411,C01886,R0062,30-01-2026,18:26:00,Delivered,UPI,231.34,46.27,0,12,4.2
O000412,C01409,R0249,17-04-2025,13:02:00,Delivered,UPI,149.06,14.91,10.41,25,4.9
O000413,C03535,R0264,30-01-2026,10:33:00,Delivered,Credit Card,462.17,46.22,19.85,13,4.6
O000414,C01911,R0103,21-02-2025,16:27:00,Delivered,Debit Card,700.96,35.05,39.68,36,4.7
O000415,C02453,R0232,04-05-2026,10:50:00,Delivered,UPI,857.78,42.89,17.74,30,4.6
O000416,C04383,R0148,13-01-2026,16:00:00,Delivered,UPI,403.9,60.58,15.53,41,5.0
O000417,C07434,R0340,27-12-2025,20:05:00,Delivered,UPI,340.65,85.16,51.52,26,4.3
O000418,C05444,R0245,20-06-2026,21:31:00,Delivered,UPI,563.62,112.72,17.44,33,4.0
O000419,C05436,R0163,09-06-2025,10:50:00,Delivered,UPI,451.17,22.56,35.18,38,3.8
O000420,C06015,R0369,09-06-2025,15:31:00,Delivered,UPI,870.03,174.01,44.56,34,4.0
O000421,C02254,R0381,16-05-2025,17:05:00,Delivered,Cash,547.24,82.09,26.39,24,4.2
O000422,C00733,R0027,23-06-2025,12:09:00,Delivered,Debit Card,220.36,0,27.86,18,4.3
O000423,C00282,R0311,27-02-2025,14:37:00,Delivered,Wallet,559.91,55.99,14.02,12,5.0
O000424,C08675,R0185,15-11-2025,23:20:00,Delivered,Credit Card,1326.06,198.91,22.77,26,4.3
O000425,C08762,R0024,22-11-2025,23:05:00,Delivered,UPI,773.08,77.31,30.18,14,4.8
O000426,C03365,R0066,26-03-2025,11:53:00,Delivered,UPI,366.29,54.94,37.99,33,4.8
O000427,C07841,R0125,09-02-2026,11:05:00,Cancelled,Credit Card,890.31,133.55,26.17,0,0.0
O000428,C02594,R0329,04-02-2026,12:44:00,Delivered,Cash,385.14,38.51,20.9,12,4.7
O000429,C03051,R0223,08-05-2025,22:51:00,Delivered,Credit Card,409.19,0,21.93,21,5.0
O000430,C06876,R0110,13-11-2025,21:33:00,Delivered,UPI,444.31,44.43,41.61,21,3.9
O000431,C09274,R0428,13-07-2025,11:59:00,Delivered,UPI,844.54,0,8.79,13,4.3
O000432,C06136,R0175,15-06-2026,17:18:00,Delivered,Cash,1006.96,0,31.17,29,4.8
O000433,C09595,R0464,30-09-2025,19:26:00,Delivered,UPI,691.49,0,39.67,18,4.9
O000434,C09929,R0205,12-01-2026,10:39:00,Delivered,UPI,327.72,0,19.32,12,4.3
O000435,C00296,R0298,26-02-2025,18:31:00,Delivered,UPI,249.25,12.46,21.92,34,4.1
O000436,C04104,R0212,26-09-2025,13:37:00,Delivered,UPI,619.22,0,24.38,33,4.6
O000437,C04716,R0180,22-03-2026,11:15:00,Delivered,UPI,731.86,0,26.27,30,4.9
O000438,C01833,R0276,10-01-2025,12:50:00,Delivered,Debit Card,501.32,0,36.43,13,4.1
O000439,C02134,R0275,20-04-2025,14:32:00,Cancelled,UPI,678.2,135.64,26.83,0,0.0
O000440,C09728,R0055,18-01-2026,15:37:00,Delivered,UPI,380.71,19.04,23.73,17,4.3
O000441,C01792,R0495,14-03-2026,23:21:00,Delivered,UPI,510.22,102.04,16.36,28,4.4
O000442,C04821,R0405,08-10-2025,18:54:00,Delivered,UPI,391.61,19.58,7.2,37,3.8
O000443,C04816,R0229,21-07-2025,23:13:00,Delivered,UPI,387.67,77.53,30.47,28,4.2
O000444,C06616,R0274,25-01-2025,15:04:00,Delivered,UPI,654.44,0,35.61,21,4.7
O000445,C05478,R0299,14-06-2025,13:04:00,Delivered,UPI,335.95,0,17.5,15,5.0
O000446,C00424,R0269,26-05-2025,15:25:00,Delivered,Credit Card,464.68,23.23,22.28,14,4.5
O000447,C04509,R0208,18-09-2025,13:02:00,Delivered,Debit Card,380.32,57.05,25.89,25,4.1
O000448,C03359,R0141,15-08-2025,17:40:00,Delivered,UPI,622.76,0,12.22,33,3.9
O000449,C01285,R0084,19-07-2025,11:56:00,Delivered,UPI,406.16,101.54,26.26,29,3.3
O000450,C09873,R0003,22-01-2026,20:42:00,Cancelled,Credit Card,402.74,0,67.35,0,0.0
O000451,C05404,R0043,14-03-2025,22:06:00,Delivered,Debit Card,517.75,25.89,22.5,25,3.3
O000452,C09644,R0305,13-02-2026,21:34:00,Delivered,Cash,157.12,7.86,15.1,32,4.0
O000453,C09158,R0236,27-04-2025,21:33:00,Delivered,Credit Card,901.45,45.07,33.87,18,5.0
O000454,C09842,R0239,26-04-2026,12:00:00,Cancelled,Debit Card,810.79,40.54,24.09,0,0.0
O000455,C02370,R0378,20-03-2026,16:24:00,Delivered,Debit Card,297.91,59.58,0,37,3.9
O000456,C08240,R0200,07-01-2025,16:45:00,Delivered,Credit Card,717.43,0,19.88,25,3.5
O000457,C00404,R0179,20-02-2025,21:58:00,Delivered,UPI,846.06,84.61,13.3,22,4.3
O000458,C05006,R0273,08-11-2025,21:55:00,Delivered,UPI,566.92,85.04,28.56,18,4.8
O000459,C08687,R0263,09-01-2025,17:37:00,Delivered,Credit Card,778.19,0,33.79,13,5.0
O000460,C05721,R0355,25-03-2026,19:56:00,Delivered,UPI,1714.74,85.74,29.65,20,4.8
O000461,C02018,R0489,11-06-2025,21:38:00,Delivered,UPI,582.08,0,39.93,27,4.3
O000462,C00749,R0274,06-04-2026,10:00:00,Delivered,UPI,676.46,101.47,13.24,25,4.0
O000463,C04585,R0030,07-03-2026,12:13:00,Delivered,UPI,500.09,125.02,17.29,25,4.5
O000464,C07933,R0216,04-01-2026,10:16:00,Delivered,UPI,260.61,0,25.83,32,4.6
O000465,C09200,R0097,06-04-2025,15:17:00,Delivered,Wallet,344.92,68.98,21.35,19,4.4
O000466,C07491,R0496,13-06-2026,21:24:00,Delivered,Debit Card,373.07,0,2.97,24,4.8
O000467,C04424,R0245,15-06-2026,11:06:00,Delivered,Debit Card,372.03,0,37.02,33,4.4
O000468,C07083,R0294,29-04-2026,17:34:00,Delivered,UPI,529.8,0,13.76,26,4.3
O000469,C07840,R0254,08-01-2026,10:10:00,Delivered,UPI,628.25,0,15.48,29,3.7
O000470,C03826,R0137,27-06-2025,21:56:00,Delivered,UPI,690.67,0,48.58,24,4.2
O000471,C02637,R0111,21-01-2026,18:23:00,Delivered,UPI,472.14,0,23.6,36,4.1
O000472,C02659,R0113,06-02-2026,15:51:00,Delivered,Cash,767.04,76.7,42.2,18,4.1
O000473,C07458,R0262,29-03-2026,11:11:00,Delivered,UPI,450.97,0,40.73,19,4.3
O000474,C08100,R0238,02-05-2025,13:09:00,Delivered,Wallet,351.51,52.73,32.49,21,4.8
O000475,C01944,R0191,16-05-2026,21:01:00,Delivered,UPI,516,0,20.57,31,4.6
O000476,C09746,R0067,24-11-2025,16:56:00,Delivered,UPI,987.62,197.52,29.15,31,4.0
O000477,C00190,R0035,13-05-2025,13:37:00,Delivered,UPI,525.84,26.29,23.47,23,4.2
O000478,C04235,R0015,29-04-2025,14:14:00,Delivered,Credit Card,1030.48,103.05,24.86,12,5.0
O000479,C04828,R0021,24-02-2025,20:24:00,Delivered,Debit Card,664.56,66.46,27.35,36,4.4
O000480,C00556,R0280,04-10-2025,11:00:00,Delivered,UPI,389.51,58.43,18.14,25,4.6
O000481,C07245,R0132,05-03-2025,15:55:00,Delivered,Cash,404.98,20.25,29.51,45,4.2
O000482,C09008,R0205,11-11-2025,19:58:00,Delivered,Debit Card,534.36,26.72,29.94,24,4.0
O000483,C02376,R0175,27-03-2025,12:34:00,Cancelled,Credit Card,401.02,0,28.43,0,0.0
O000484,C06895,R0406,23-06-2026,19:17:00,Delivered,UPI,453.95,45.4,25.84,13,4.6
O000485,C09513,R0050,16-05-2025,16:31:00,Delivered,UPI,346.75,86.69,23.84,21,4.6
O000486,C06715,R0003,23-03-2025,14:33:00,Delivered,UPI,812.05,203.01,21.69,25,4.4
O000487,C04518,R0295,01-07-2025,11:03:00,Delivered,UPI,524.77,78.72,7.32,33,4.6
O000488,C09443,R0358,01-09-2025,16:25:00,Delivered,UPI,540.87,108.17,18.99,19,4.6
O000489,C04016,R0161,25-10-2025,19:30:00,Delivered,Credit Card,208.35,0,43.27,33,4.7
O000490,C06705,R0357,30-03-2026,23:23:00,Delivered,Debit Card,685.74,34.29,16.67,38,4.9
O000491,C07701,R0022,26-03-2026,15:08:00,Delivered,UPI,462.58,0,37.23,32,4.1
O000492,C06176,R0419,22-04-2026,11:57:00,Delivered,UPI,782.95,78.3,35.39,45,4.2
O000493,C03142,R0208,20-07-2025,16:28:00,Delivered,Credit Card,733.74,146.75,36.79,40,4.8
O000494,C07102,R0408,13-04-2025,16:37:00,Delivered,UPI,376.65,56.5,28.81,31,4.5
O000495,C03099,R0410,29-09-2025,23:26:00,Delivered,UPI,340.61,34.06,22.44,25,4.6
O000496,C04840,R0486,15-01-2025,17:42:00,Delivered,Cash,714.54,142.91,12.43,24,5.0
O000497,C05452,R0236,09-03-2026,11:39:00,Delivered,UPI,364.12,54.62,51.02,12,4.7
O000498,C02870,R0065,11-01-2025,12:27:00,Delivered,UPI,385.66,0,26.35,19,4.5
O000499,C07671,R0333,27-10-2025,19:41:00,Delivered,UPI,234.5,0,22.53,23,4.7
O000500,C02518,R0169,01-05-2026,10:20:00,Delivered,UPI,461.56,46.16,7.04,12,4.4
O000501,C01610,R0368,02-05-2026,17:08:00,Delivered,Wallet,785.94,39.3,14.63,30,4.2
O000502,C07263,R0478,23-07-2025,16:52:00,Delivered,Credit Card,186.85,18.68,16.94,33,3.8
O000503,C08802,R0001,15-03-2025,23:52:00,Delivered,UPI,558.15,27.91,40.77,36,4.4
O000504,C02427,R0416,02-03-2026,19:37:00,Delivered,Credit Card,434.13,0,37.38,36,4.6
O000505,C05179,R0006,11-07-2025,18:04:00,Delivered,Credit Card,772.39,38.62,20.09,27,4.4
O000506,C09312,R0406,09-02-2025,14:09:00,Delivered,UPI,333.34,0,33.66,33,4.1
O000507,C03700,R0476,08-10-2025,21:36:00,Delivered,Debit Card,288.94,14.45,42.21,23,4.6
O000508,C04030,R0285,21-03-2025,22:41:00,Delivered,Cash,742.79,37.14,20.09,19,4.5
O000509,C06981,R0012,31-12-2025,22:41:00,Delivered,Cash,659.86,98.98,10.76,24,4.2
O000510,C06336,R0475,07-05-2025,19:09:00,Delivered,Debit Card,417.59,62.64,21.53,21,5.0
O000511,C01268,R0113,26-09-2025,17:18:00,Delivered,UPI,491.73,0,21.64,20,5.0
O000512,C00428,R0217,29-03-2026,11:15:00,Delivered,UPI,551.34,82.7,1.64,16,4.1
O000513,C03642,R0454,22-06-2026,21:12:00,Delivered,UPI,472.17,47.22,9.7,18,4.4
O000514,C04490,R0173,16-01-2025,18:06:00,Rejected,Credit Card,812.16,0,23.46,0,0.0
O000515,C06131,R0051,07-12-2025,19:15:00,Delivered,UPI,509.02,101.8,18.01,30,4.3
O000516,C03996,R0494,24-12-2025,17:17:00,Cancelled,UPI,128.9,12.89,12.18,0,0.0
O000517,C01320,R0433,27-01-2025,13:35:00,Delivered,UPI,440.07,88.01,27.97,27,4.2
O000518,C07547,R0172,02-08-2025,10:51:00,Delivered,UPI,493.48,74.02,0,24,4.8
O000519,C04320,R0151,02-01-2025,11:28:00,Delivered,UPI,770.78,154.16,16.92,27,4.3
O000520,C00555,R0453,20-01-2026,22:08:00,Delivered,Credit Card,855.02,85.5,11.02,17,4.1
O000521,C05970,R0482,07-01-2026,21:05:00,Rejected,Debit Card,569.42,85.41,49.05,0,0.0
O000522,C04024,R0193,07-05-2026,21:23:00,Delivered,UPI,401.4,0,37.75,30,4.7
O000523,C05358,R0134,18-10-2025,11:25:00,Delivered,Credit Card,323.47,48.52,38.3,20,4.0
O000524,C08582,R0364,21-04-2026,12:00:00,Delivered,UPI,462.86,23.14,10.37,23,4.4
O000525,C01914,R0278,26-06-2025,12:36:00,Delivered,Credit Card,401.83,100.46,38.89,27,4.4
O000526,C06685,R0243,18-08-2025,16:44:00,Delivered,UPI,678.67,169.67,36.06,27,5.0
O000527,C01186,R0050,28-10-2025,14:44:00,Delivered,Wallet,444.08,66.61,11.75,42,3.9
O000528,C07775,R0297,24-06-2025,23:37:00,Delivered,Cash,634.82,0,8.09,12,5.0
O000529,C03656,R0033,15-03-2026,16:00:00,Delivered,Cash,323.31,0,30.9,22,4.0
O000530,C07633,R0452,08-05-2025,19:26:00,Delivered,UPI,312.79,31.28,56.25,41,4.9
O000531,C00411,R0137,17-05-2025,22:17:00,Delivered,UPI,497.32,0,26.9,17,4.8
O000532,C06620,R0362,05-11-2025,20:22:00,Cancelled,Credit Card,377.28,37.73,27.46,0,0.0
O000533,C02510,R0073,13-01-2026,17:55:00,Delivered,UPI,837.51,83.75,41.7,26,4.3
