order_id,partner_id,pickup_time,delivered_time,distance_km
O000631,D00525,13:27:00,13:49:00,9.06
O000632,D01364,21:06:00,21:21:00,2.29
O000633,D00817,13:35:00,14:12:00,0.8
O000634,D00385,23:35:00,00:01:00,8.93
O000635,D00838,15:56:00,16:21:00,9.23
O000636,D00509,21:31:00,21:49:00,5.18
O000637,D01417,12:09:00,12:40:00,2.61
O000638,D01741,17:48:00,18:07:00,6.85
O000639,D00926,15:49:00,16:07:00,3.98
O000640,D01481,16:50:00,17:15:00,6.48
O000641,D01689,19:41:00,20:16:00,6.91
O000642,D01390,20:40:00,21:11:00,1.96
O000643,D00406,13:13:00,13:43:00,3.64
O000644,D01664,17:22:00,17:42:00,0.86
O000645,D00685,12:23:00,12:59:00,2.75
O000646,D01553,17:54:00,18:25:00,14.29
O000647,D01980,18:13:00,18:44:00,3.01
O000648,D01579,11:31:00,12:22:00,2.43
O000650,D01640,11:18:00,11:44:00,3.87
O000651,D01740,14:03:00,14:33:00,5.82
O000652,D00213,11:41:00,11:58:00,2.99
O000653,D00684,20:17:00,20:40:00,6.66
O000655,D01100,17:59:00,18:31:00,4.98
O000657,D01724,10:36:00,11:11:00,6.89
O000658,D01496,18:48:00,19:00:00,4.7
O000659,D01143,13:26:00,13:55:00,1.7
O000660,D01892,16:47:00,17:13:00,6.24
O000661,D00847,22:34:00,23:06:00,5.79
O000662,D00432,10:07:00,10:37:00,5.7
O000663,D00851,15:10:00,15:34:00,5.16
O000664,D00173,17:25:00,17:48:00,1.1
O000665,D00070,15:49:00,16:23:00,3.71
O000667,D01328,11:10:00,11:27:00,3.03
O000668,D01179,20:58:00,21:36:00,4.63
O000669,D00295,15:07:00,15:32:00,7.29
O000670,D00579,11:01:00,11:38:00,3.29
O000671,D01819,20:03:00,20:24:00,0.5
O000672,D00642,13:59:00,14:28:00,4.85
O000673,D01312,15:51:00,16:23:00,3.63
O000675,D01150,19:15:00,19:27:00,2.06
O000676,D01953,11:10:00,11:23:00,7.38
O000677,D01696,23:30:00,23:58:00,4.87
O000678,D01031,21:41:00,21:59:00,4.91
O000679,D01634,21:52:00,22:11:00,1.72
O000681,D01673,16:45:00,17:06:00,2.31
O000682,D01405,14:19:00,14:52:00,16.31
O000683,D01784,16:57:00,17:44:00,4.7
O000684,D01256,14:46:00,15:05:00,3.53
O000686,D00937,13:29:00,13:49:00,0.56
O000687,D01527,21:28:00,22:07:00,6.11
O000688,D01506,11:06:00,11:28:00,5.9
O000690,D00408,22:26:00,22:39:00,7.3
O000692,D01452,14:15:00,14:47:00,8.03
O000693,D01045,17:03:00,17:38:00,4.37
O000694,D01689,12:37:00,12:59:00,3.58
O000695,D01465,14:41:00,15:01:00,3.23
O000696,D00491,10:48:00,11:05:00,2.28
O000697,D01820,21:34:00,22:04:00,1.68
O000698,D01798,11:18:00,11:57:00,2.26
O000699,D01077,16:55:00,17:24:00,3.7
O000700,D00887,12:13:00,12:34:00,6.57
O000701,D01151,17:01:00,17:18:00,4.44
O000702,D01988,14:43:00,15:10:00,6.3
O000703,D00712,17:01:00,17:27:00,1.75
O000704,D00024,10:06:00,10:38:00,2.13
O000705,D01311,13:30:00,13:59:00,1.42
O000706,D01623,13:54:00,14:32:00,7.16
O000708,D01668,13:10:00,13:37:00,0.89
O000709,D00248,15:56:00,16:15:00,4.97
O000710,D01163,10:16:00,10:33:00,1.61
O000711,D00943,23:09:00,23:43:00,5.19
O000713,D01577,22:00:00,22:38:00,2.58
O000714,D01495,19:00:00,19:34:00,3.07
O000715,D00743,22:55:00,23:13:00,8.49
O000716,D01719,10:13:00,10:55:00,8.83
O000717,D01326,11:15:00,11:41:00,4.65
O000718,D00404,17:38:00,18:06:00,2.34
O000719,D01545,11:09:00,11:36:00,2.03
O000720,D01410,21:30:00,21:54:00,0.77
O000721,D00662,22:45:00,23:14:00,4.63
O000722,D00471,18:44:00,19:02:00,7.39
O000723,D01430,22:31:00,22:55:00,5.66
O000724,D01083,22:53:00,23:21:00,2.54
O000725,D01233,21:05:00,21:33:00,12.9
O000726,D00916,17:25:00,18:00:00,7.76
O000728,D01775,14:46:00,14:58:00,7.56
O000729,D01876,13:26:00,13:50:00,7.64
O000730,D01148,21:06:00,21:27:00,8.46
O000731,D00915,14:41:00,15:15:00,3.88
O000732,D00746,15:38:00,15:50:00,1.78
O000733,D00270,11:45:00,12:00:00,4.59
O000734,D00679,16:07:00,16:23:00,2.8
O000735,D00229,15:06:00,15:44:00,12.71
O000736,D00784,10:57:00,11:35:00,0.8
O000737,D00805,23:24:00,23:44:00,2.66
O000739,D01121,23:55:00,00:27:00,3.02
O000741,D01873,21:05:00,21:30:00,5.36
O000742,D01485,18:33:00,19:05:00,2.82
O000743,D01858,17:46:00,18:18:00,5.68
O000744,D00235,20:00:00,20:18:00,10.66
O000745,D00727,12:59:00,13:30:00,8.31
O000746,D01616,10:51:00,11:15:00,1.76
O000747,D00469,13:44:00,14:06:00,1.93
O000748,D01658,17:31:00,18:06:00,9.43
O000749,D00502,23:47:00,00:07:00,3.74
O000750,D00658,14:41:00,15:01:00,5.31
O000751,D00350,16:08:00,16:23:00,1.84
O000752,D01437,19:17:00,19:43:00,4.19
O000753,D01910,23:17:00,23:52:00,5.96
O000754,D00427,18:56:00,19:17:00,3.92
O000756,D00206,16:51:00,17:13:00,3.41
O000757,D01656,20:39:00,20:56:00,0.61
O000758,D01067,17:31:00,18:09:00,1.87
O000759,D01543,15:30:00,15:48:00,2.1
O000760,D01877,14:19:00,15:06:00,2.54
O000761,D00876,12:19:00,12:51:00,4.1
O000762,D00465,12:19:00,12:39:00,3.09
O000763,D01376,15:10:00,15:33:00,2.19
O000764,D01921,11:51:00,12:14:00,0.89
O000765,D00702,19:01:00,19:18:00,2.13
O000766,D00466,23:46:00,00:20:00,7.08
O000767,D00687,23:27:00,00:03:00,8.39
O000768,D01876,14:50:00,15:06:00,3.87
O000769,D00889,23:57:00,00:15:00,0.53
O000770,D01945,15:33:00,15:45:00,5.27
O000771,D00609,10:50:00,11:13:00,5.21
O000772,D01607,17:58:00,18:20:00,7.37
O000773,D01816,22:47:00,23:07:00,4.59
O000775,D00648,20:45:00,21:13:00,1.45
O000776,D01842,12:18:00,12:49:00,3.62
O000777,D01597,18:53:00,19:18:00,2.67
O000778,D01869,12:38:00,13:04:00,1.73
O000779,D01638,12:55:00,13:41:00,3.91
O000780,D00119,11:00:00,11:26:00,4.78
O000782,D00146,19:20:00,19:47:00,3.74
O000783,D01432,10:59:00,11:12:00,7.03
O000784,D00602,17:45:00,18:14:00,1.54
O000785,D01901,23:23:00,23:51:00,4.52
O000787,D01636,19:41:00,20:08:00,3.12
O000788,D00419,20:29:00,20:54:00,9.24
O000789,D01333,20:30:00,20:53:00,8.79
O000790,D00466,18:43:00,19:05:00,5.85
O000791,D01414,16:41:00,17:07:00,4.47
O000792,D01427,12:27:00,13:00:00,3.41
O000793,D01228,15:19:00,15:47:00,2.83
O000794,D01049,18:19:00,18:40:00,3.21
O000795,D00931,11:41:00,12:04:00,1.24
O000796,D00482,21:37:00,21:58:00,2.6
O000798,D00916,11:10:00,11:37:00,2.51
O000799,D01382,11:59:00,12:25:00,3.94
O000800,D00743,18:21:00,18:53:00,3.32
O000801,D00476,17:09:00,17:40:00,5.48
O000802,D00955,10:49:00,11:20:00,6.38
O000803,D00203,17:27:00,17:52:00,4.93
O000804,D01265,18:43:00,19:06:00,11.93
O000805,D00996,18:04:00,18:27:00,7.65
O000806,D01882,10:15:00,10:52:00,4.69
O000807,D01095,15:18:00,15:49:00,2.81
O000808,D01172,15:12:00,15:34:00,7.64
O000809,D00666,19:33:00,19:57:00,7.83
O000810,D00414,12:04:00,12:26:00,2.28
O000811,D01625,21:00:00,21:21:00,2.99
O000812,D00697,10:24:00,10:41:00,10.74
O000813,D01389,21:01:00,21:43:00,7.58
O000814,D01563,20:35:00,20:47:00,7.7
O000815,D00857,20:38:00,20:58:00,3.26
O000817,D00361,23:41:00,00:03:00,2.94
O000818,D00289,11:15:00,11:46:00,2.58
O000819,D00129,23:32:00,00:01:00,1.86
O000820,D00942,13:48:00,14:20:00,6.22
O000821,D01028,15:10:00,15:50:00,3.13
O000822,D00446,21:28:00,21:51:00,4.99
O000823,D00875,19:19:00,20:02:00,0.66
O000824,D01442,21:48:00,22:16:00,5.41
O000825,D01412,22:35:00,23:12:00,4.43
O000826,D01932,21:37:00,22:11:00,1.47
O000827,D00262,10:09:00,10:35:00,4.43
O000828,D00301,11:53:00,12:27:00,1.84
O000829,D01520,22:28:00,22:46:00,5.28
O000830,D01782,22:42:00,23:06:00,2.57
O000831,D00946,13:39:00,13:51:00,5.24
O000832,D01718,16:32:00,16:48:00,5.65
O000833,D00592,23:38:00,00:01:00,3.07
O000835,D00434,13:54:00,14:13:00,3.94
O000836,D01250,22:08:00,22:36:00,8.36
O000837,D01925,15:50:00,16:26:00,3.28
O000838,D00426,17:18:00,17:36:00,5.81
O000839,D00852,15:45:00,16:17:00,17.5
O000840,D01600,11:51:00,12:12:00,4.62
O000841,D01241,11:08:00,11:37:00,6.21
O000842,D01752,16:53:00,17:23:00,1.99
O000843,D00423,19:18:00,19:45:00,5.08
O000845,D00436,17:17:00,17:35:00,9.33
O000846,D00824,23:23:00,23:45:00,3.86
O000847,D00887,19:36:00,20:04:00,2.17
O000848,D01332,18:52:00,19:22:00,7.11
O000850,D01549,22:13:00,22:40:00,3.19
O000852,D00508,21:03:00,21:32:00,3.36
O000853,D01597,20:43:00,21:16:00,2.02
O000854,D01830,12:15:00,12:42:00,5.6
O000855,D00507,13:15:00,13:44:00,3.82
O000856,D00394,16:57:00,17:22:00,4.36
O000857,D01994,17:40:00,17:53:00,0.56
O000858,D00216,16:38:00,17:00:00,2.88
O000859,D00298,23:40:00,23:52:00,1.73
O000860,D01896,11:33:00,11:59:00,3.54
O000861,D00563,17:59:00,18:19:00,4.59
O000863,D01225,11:19:00,11:38:00,4.01
O000864,D01936,15:46:00,16:18:00,12.6
O000865,D00890,18:28:00,18:49:00,0.93
O000866,D01733,15:30:00,15:56:00,2.62
O000867,D01161,18:38:00,19:07:00,2.51
O000868,D01523,13:33:00,13:57:00,6.76
O000869,D01587,20:07:00,20:34:00,4.94
O000870,D00287,19:56:00,20:12:00,4.27
O000871,D01381,10:37:00,11:10:00,6.96
O000872,D01703,16:08:00,16:23:00,9.94
O000873,D00240,17:46:00,18:03:00,5.45
O000874,D00290,21:54:00,22:12:00,1.07
O000875,D01707,15:08:00,15:27:00,3.97
O000877,D01257,11:45:00,11:58:00,3.88
O000878,D01862,13:24:00,13:56:00,4.41
O000879,D00149,11:55:00,12:15:00,1.61
O000880,D00569,18:27:00,18:45:00,5.32
O000881,D00260,18:45:00,19:00:00,1.71
O000882,D00153,16:03:00,16:24:00,4.04
O000883,D00635,23:19:00,23:51:00,2.4
O000884,D01901,23:31:00,00:02:00,10.4
O000887,D01859,11:28:00,11:43:00,3.62
O000888,D01658,21:50:00,22:11:00,3.95
O000889,D00940,14:45:00,15:12:00,3.38
O000890,D01195,12:12:00,12:31:00,4.84
O000891,D01840,22:31:00,23:09:00,0.92
O000892,D00922,14:19:00,14:42:00,2.12
O000893,D00046,22:31:00,22:44:00,3.89
O000894,D00318,13:28:00,14:07:00,1.62
O000895,D00439,19:00:00,19:20:00,7.55
O000896,D00360,16:08:00,16:36:00,3.44
O000897,D00897,16:43:00,16:55:00,6.37
O000898,D01126,10:28:00,10:49:00,0.5
O000899,D00446,13:00:00,13:14:00,1.95
O000900,D00270,14:52:00,15:14:00,3.29
O000901,D00202,14:17:00,14:58:00,12.49
O000902,D01705,11:57:00,12:28:00,0.86
O000903,D01872,16:54:00,17:09:00,1.42
O000904,D01355,15:47:00,16:04:00,4.85
O000905,D01999,17:29:00,17:48:00,6.21
O000906,D01945,12:08:00,12:23:00,4.15
O000907,D00750,14:51:00,15:21:00,2.89
O000908,D00368,11:15:00,11:39:00,0.5
O000909,D01186,19:58:00,20:28:00,8.74
O000910,D01140,12:10:00,12:22:00,4.01
O000911,D00379,17:13:00,17:38:00,2.11
O000912,D01403,22:55:00,23:10:00,3.57
O000913,D00911,19:24:00,19:57:00,7.42
O000914,D01794,11:59:00,12:33:00,3.36
O000915,D01638,13:35:00,13:57:00,4.18
O000916,D00682,13:57:00,14:22:00,2.33
O000917,D01914,17:02:00,17:23:00,1.88
O000918,D00209,17:31:00,17:46:00,4.87
O000919,D01925,14:07:00,14:53:00,2.59
O000920,D00002,17:51:00,18:15:00,0.87
O000921,D01043,22:49:00,23:13:00,1.51
O000922,D00152,15:13:00,15:51:00,2.03
O000923,D01482,18:44:00,19:13:00,3.3
O000924,D00698,13:08:00,13:41:00,5.45
O000925,D01511,18:55:00,19:21:00,3.82
O000926,D00137,22:18:00,22:49:00,1.66
O000927,D00678,10:35:00,11:03:00,4.02
O000928,D00464,11:45:00,12:17:00,3.49
O000929,D01809,21:34:00,21:54:00,2.59
O000930,D00123,21:45:00,22:18:00,1.39
O000931,D01330,17:25:00,17:48:00,4.61
O000932,D01604,11:33:00,11:59:00,2.03
O000933,D01289,20:00:00,20:25:00,6.44
O000934,D00295,10:49:00,11:13:00,2.66
O000935,D01559,11:32:00,12:06:00,6.01
O000936,D01042,11:06:00,11:25:00,11.47
O000937,D00608,16:23:00,16:44:00,5.54
O000938,D00155,12:02:00,12:20:00,4.35
O000939,D00506,10:08:00,10:38:00,4.7
O000940,D01170,15:46:00,16:19:00,2.2
O000942,D00834,22:44:00,23:02:00,6.13
O000943,D01078,20:40:00,20:54:00,4.22
O000944,D01950,15:43:00,16:09:00,5.75
O000945,D00563,18:53:00,19:05:00,4.0
O000946,D01003,18:19:00,18:47:00,5.52
O000947,D00367,20:52:00,21:25:00,2.23
O000949,D00634,12:00:00,12:18:00,2.58
O000950,D00055,18:03:00,18:32:00,1.98
O000951,D00964,21:09:00,21:25:00,4.38
O000952,D00104,13:49:00,14:20:00,2.61
O000953,D00454,10:18:00,10:51:00,4.2
O000954,D01275,16:36:00,17:02:00,4.92
O000955,D01999,10:27:00,10:47:00,8.51
O000956,D01720,10:44:00,11:05:00,2.74
O000957,D01744,15:37:00,15:49:00,5.66
O000959,D00812,10:10:00,10:35:00,5.43
O000960,D00250,17:33:00,18:06:00,3.94
O000962,D00972,20:59:00,21:18:00,1.25
O000963,D00144,21:39:00,22:04:00,9.42
O000966,D01170,23:04:00,23:25:00,0.5
O000967,D00138,10:13:00,10:40:00,5.79
O000968,D01779,11:28:00,11:41:00,3.45
O000969,D00326,21:26:00,21:48:00,2.64
O000970,D00479,10:07:00,10:20:00,3.76
O000971,D01033,15:11:00,15:42:00,7.63
O000972,D00475,18:37:00,19:07:00,2.54
O000973,D01583,14:47:00,15:08:00,1.09
O000974,D00293,14:16:00,14:36:00,1.81
O000975,D00705,10:08:00,10:31:00,1.36
O000976,D01596,15:13:00,15:31:00,3.23
O000977,D01355,20:27:00,20:49:00,7.18
O000978,D01073,12:55:00,13:26:00,9.5
O000979,D01195,11:15:00,11:34:00,4.17
O000980,D00828,21:37:00,22:05:00,5.34
O000981,D00914,14:09:00,14:26:00,3.15
O000982,D01578,23:57:00,00:18:00,7.04
O000983,D01848,14:33:00,14:53:00,3.9
O000984,D01300,15:22:00,15:51:00,3.26
O000986,D01195,11:04:00,11:38:00,5.88
O000987,D00511,16:42:00,17:03:00,1.94
O000988,D00025,23:52:00,00:13:00,0.94
O000989,D00077,23:08:00,23:30:00,5.44
O000990,D00847,20:28:00,20:49:00,3.67
O000991,D01758,13:43:00,14:05:00,4.13
O000992,D00702,16:26:00,16:59:00,0.65
O000993,D00483,21:50:00,22:25:00,3.11
O000994,D01517,23:00:00,23:15:00,7.88
O000995,D00130,15:25:00,16:06:00,6.82
O000996,D00294,14:43:00,15:12:00,5.07
O000997,D00074,12:49:00,13:07:00,3.16
O000998,D00847,22:17:00,22:38:00,2.33
O000999,D00375,13:04:00,13:16:00,6.29
O001000,D01292,18:53:00,19:23:00,5.14
O001002,D01569,16:17:00,16:37:00,2.99
O001003,D01844,15:52:00,16:23:00,7.23
O001004,D00469,20:30:00,20:44:00,5.35
O001005,D00629,23:20:00,23:48:00,10.62
O001006,D01849,23:59:00,00:37:00,8.4
O001007,D01507,21:25:00,21:56:00,1.81
O001009,D01079,21:09:00,21:31:00,5.02
O001010,D00283,21:41:00,22:23:00,1.57
O001011,D00219,22:38:00,23:09:00,2.02
O001012,D01928,16:10:00,16:48:00,3.84
O001013,D00816,20:55:00,21:17:00,5.48
O001014,D00442,10:30:00,11:07:00,3.4
O001015,D01403,12:28:00,12:42:00,0.88
O001016,D00701,17:11:00,17:40:00,0.6
O001017,D01313,18:04:00,18:36:00,2.25
O001018,D00731,14:11:00,14:36:00,2.32
O001019,D01692,11:39:00,12:05:00,7.69
O001020,D00683,11:59:00,12:26:00,1.13
O001021,D00204,19:40:00,19:56:00,4.75
O001022,D00179,20:04:00,20:34:00,0.99
O001023,D00922,23:25:00,00:03:00,7.93
O001024,D01758,13:57:00,14:20:00,3.77
O001025,D00408,18:20:00,18:50:00,2.29
O001026,D00928,15:14:00,15:42:00,5.76
O001027,D01123,16:09:00,16:38:00,3.51
O001028,D00997,21:38:00,22:04:00,1.38
O001029,D01666,14:11:00,14:30:00,5.07
O001030,D01965,17:48:00,18:10:00,9.99
O001031,D00933,22:04:00,22:30:00,3.58
O001033,D01634,16:22:00,16:50:00,8.1
O001034,D01742,21:30:00,21:56:00,4.34
O001035,D00271,22:31:00,22:53:00,11.92
O001036,D00247,10:24:00,10:44:00,1.37
O001037,D00015,16:23:00,16:48:00,2.63
O001038,D01629,22:23:00,23:04:00,2.06
O001039,D00795,16:09:00,16:32:00,4.34
O001040,D00783,14:42:00,15:23:00,2.71
O001041,D00824,20:37:00,21:04:00,3.41
O001043,D01002,11:20:00,11:47:00,2.54
O001044,D00575,13:55:00,14:26:00,0.85
O001045,D00049,23:09:00,23:29:00,2.49
O001046,D01993,12:40:00,13:00:00,6.45
O001047,D00862,23:49:00,00:01:00,2.14
O001048,D01858,13:45:00,14:15:00,4.8
O001049,D01033,13:17:00,13:53:00,9.55
O001050,D01577,15:40:00,16:14:00,3.35
O001051,D00354,18:24:00,18:45:00,4.01
O001053,D00133,17:08:00,17:32:00,9.46
O001054,D01209,22:48:00,23:20:00,1.14
O001055,D01417,21:48:00,22:27:00,4.13
O001056,D00080,11:48:00,12:09:00,1.22
O001057,D00011,14:08:00,14:40:00,2.48
O001058,D00510,11:48:00,12:22:00,3.01
O001059,D00427,20:49:00,21:27:00,5.54
O001060,D00302,23:19:00,23:50:00,4.15
O001061,D01205,13:18:00,13:41:00,3.09
O001062,D00134,19:56:00,20:19:00,1.87
O001063,D01676,11:47:00,12:23:00,3.69
O001064,D01555,18:07:00,18:39:00,6.78
O001066,D00214,16:29:00,16:55:00,1.42
O001067,D00719,21:55:00,22:14:00,5.07
O001068,D01869,22:39:00,22:53:00,3.31
O001069,D00079,18:41:00,19:07:00,1.43
O001070,D01681,21:14:00,21:34:00,10.3
O001071,D00946,10:42:00,11:24:00,1.56
O001072,D01879,19:17:00,19:35:00,3.36
O001073,D01076,10:56:00,11:33:00,10.03
O001074,D00802,22:03:00,22:36:00,3.94
O001075,D01599,17:02:00,17:24:00,3.34
O001076,D01522,22:39:00,22:59:00,2.41
O001078,D00890,23:37:00,00:09:00,0.57
O001079,D00314,20:44:00,21:08:00,3.24
O001080,D00764,20:21:00,20:45:00,6.32
O001081,D00439,15:44:00,16:30:00,4.51
O001082,D00201,11:44:00,12:14:00,1.17
O001083,D01073,21:42:00,22:07:00,10.81
O001084,D00088,15:06:00,15:27:00,3.17
O001085,D01332,13:16:00,13:36:00,2.58
O001086,D01444,17:30:00,17:55:00,5.41
O001087,D01790,17:45:00,18:03:00,3.44
O001088,D01456,17:25:00,17:37:00,2.48
O001089,D00067,13:38:00,14:04:00,1.36
O001090,D00076,11:05:00,11:31:00,7.56
O001091,D00243,16:14:00,16:31:00,8.99
O001092,D00270,19:05:00,19:17:00,3.69
O001093,D00280,15:06:00,15:24:00,4.11
O001094,D00355,21:57:00,22:20:00,2.6
O001095,D01886,10:57:00,11:18:00,4.45
O001097,D00210,21:17:00,21:36:00,3.63
O001098,D00650,12:26:00,12:59:00,2.02
O001099,D00602,20:53:00,21:28:00,3.65
O001100,D00388,10:52:00,11:16:00,5.2
O001101,D00244,19:40:00,19:56:00,1.11
O001102,D00538,12:25:00,13:10:00,2.44
O001103,D01379,23:01:00,23:16:00,1.59
O001104,D01340,16:34:00,16:54:00,1.39
O001105,D00057,19:39:00,20:10:00,5.86
O001106,D00477,10:20:00,10:32:00,2.0
O001108,D00456,13:38:00,14:10:00,1.95
O001109,D00180,15:26:00,16:02:00,3.88
O001110,D01963,10:39:00,11:01:00,7.21
O001111,D00405,19:42:00,20:12:00,6.53
O001112,D01712,16:43:00,17:13:00,10.75
O001113,D01092,18:06:00,18:44:00,1.66
O001114,D01359,16:12:00,16:30:00,5.34
O001116,D00175,21:05:00,21:44:00,0.9
O001117,D01962,16:28:00,16:40:00,7.16
O001118,D00817,11:20:00,11:45:00,6.38
O001119,D01619,10:44:00,11:05:00,2.27
O001120,D00361,18:42:00,19:07:00,5.75
O001123,D01863,10:55:00,11:29:00,0.89
O001124,D00833,18:53:00,19:21:00,5.94
O001125,D00260,21:35:00,22:03:00,14.05
O001126,D01791,15:10:00,15:31:00,8.15
O001127,D01668,19:47:00,20:13:00,6.64
O001128,D01768,16:56:00,17:30:00,4.06
O001129,D00653,23:59:00,00:20:00,3.46
O001130,D00247,23:02:00,23:20:00,4.05
O001131,D01181,16:58:00,17:25:00,4.94
O001132,D01971,17:08:00,17:35:00,5.91
O001133,D00713,23:22:00,23:52:00,2.69
O001134,D00863,11:54:00,12:18:00,9.6
O001136,D01414,17:56:00,18:29:00,1.41
O001137,D01453,14:50:00,15:07:00,5.4
O001138,D01543,13:54:00,14:25:00,2.82
O001139,D01867,19:40:00,19:52:00,3.67
O001140,D00669,20:17:00,20:37:00,2.26
O001141,D01708,14:19:00,14:42:00,5.75
O001142,D01337,10:15:00,10:33:00,1.66
O001143,D00823,16:08:00,16:51:00,1.04
O001145,D00757,20:19:00,20:34:00,5.26
O001146,D00627,20:57:00,21:37:00,7.62
O001147,D01719,23:36:00,23:51:00,1.54
O001148,D00536,12:02:00,12:43:00,8.07
O001149,D00680,17:48:00,18:12:00,2.84
O001150,D01691,19:12:00,19:39:00,3.36
O001151,D01473,17:56:00,18:19:00,2.88
O001152,D00842,20:40:00,21:08:00,13.6
O001153,D00623,18:00:00,18:15:00,10.22
O001154,D00448,13:01:00,13:20:00,4.26
O001155,D00579,23:33:00,23:46:00,4.76
O001157,D01249,15:48:00,16:15:00,3.21
O001158,D01453,12:29:00,12:47:00,2.03
O001159,D01564,10:33:00,11:04:00,2.74
O001162,D01577,20:22:00,20:38:00,9.52
O001163,D01693,16:39:00,16:59:00,1.26
O001164,D00434,12:37:00,12:57:00,3.09
O001165,D00277,19:10:00,19:43:00,4.23
O001166,D00444,20:31:00,20:47:00,3.69
O001167,D01328,11:37:00,11:57:00,12.08
O001168,D01856,15:18:00,15:42:00,6.25
O001169,D01895,17:20:00,17:37:00,1.73
O001170,D00230,12:53:00,13:28:00,1.26
O001171,D00070,12:50:00,13:22:00,1.68
O001172,D00161,10:03:00,10:35:00,0.55
O001173,D00510,14:24:00,14:40:00,6.37
O001174,D01731,16:49:00,17:09:00,1.69
O001175,D00828,22:24:00,22:49:00,7.31
O001176,D01894,18:51:00,19:17:00,5.53
O001177,D00808,21:04:00,21:23:00,2.69
O001178,D00859,15:39:00,16:06:00,2.01
O001179,D01696,10:36:00,11:03:00,1.69
O001180,D01216,18:16:00,18:37:00,3.37
O001182,D00075,10:33:00,10:59:00,5.62
O001183,D01169,14:23:00,14:38:00,3.53
O001184,D00064,11:47:00,12:14:00,1.2
O001185,D01062,12:02:00,12:29:00,4.71
O001186,D01427,10:42:00,11:04:00,12.95
O001187,D00386,12:58:00,13:31:00,3.6
O001188,D00384,19:50:00,20:13:00,6.47
O001189,D00229,13:35:00,13:59:00,0.69
O001190,D01147,14:37:00,15:06:00,4.53
O001191,D00117,20:41:00,21:14:00,5.34
O001192,D01559,10:12:00,10:31:00,4.47
O001193,D01913,12:28:00,12:58:00,0.97
O001194,D01778,17:03:00,17:28:00,3.27
O001195,D00711,12:24:00,12:39:00,2.8
O001196,D00593,10:43:00,11:21:00,0.77
O001197,D00777,15:11:00,15:35:00,13.44
O001198,D00750,10:18:00,10:49:00,7.66
O001199,D00690,19:55:00,20:26:00,4.83
O001200,D00395,20:20:00,20:50:00,8.39
O001201,D01829,17:42:00,18:11:00,1.03
O001202,D01809,10:09:00,10:36:00,4.27
O001203,D01231,20:30:00,21:02:00,3.34
O001204,D00423,21:50:00,22:16:00,4.37
O001205,D00688,13:51:00,14:19:00,8.51
O001206,D00930,22:06:00,22:42:00,2.5
O001207,D00351,12:04:00,12:31:00,0.95
O001208,D01082,10:33:00,10:53:00,3.89
O001209,D00778,21:20:00,21:52:00,3.63
O001210,D01443,18:00:00,18:21:00,3.68
O001211,D00227,22:34:00,22:56:00,13.74
O001212,D00576,22:17:00,22:37:00,9.57
O001213,D00533,16:37:00,17:08:00,5.75
O001214,D01353,22:40:00,23:03:00,8.7
O001215,D01518,15:37:00,15:56:00,3.05
O001216,D01810,22:04:00,22:33:00,4.77
O001217,D01838,21:56:00,22:09:00,1.17
O001218,D00607,12:35:00,13:01:00,7.74
O001220,D00827,12:54:00,13:39:00,1.06
O001221,D01293,14:45:00,15:00:00,1.32
O001222,D00024,16:13:00,16:39:00,9.62
O001223,D00110,12:38:00,13:20:00,0.58
O001224,D00432,21:54:00,22:17:00,2.35
O001225,D01482,14:09:00,14:30:00,7.12
O001226,D00901,12:05:00,12:30:00,3.08
O001227,D01085,23:55:00,00:18:00,2.82
O001229,D00513,18:34:00,19:01:00,3.74
O001230,D00187,13:00:00,13:25:00,8.56
O001231,D00881,18:26:00,19:11:00,4.49
O001232,D00449,11:23:00,11:48:00,3.05
O001233,D01731,15:20:00,15:42:00,1.6
O001234,D01365,16:13:00,16:29:00,4.03
O001235,D00274,14:49:00,15:08:00,2.39
O001237,D00566,22:28:00,22:46:00,4.25
O001238,D00966,12:53:00,13:05:00,4.16
O001239,D00685,19:12:00,19:55:00,7.33
O001240,D01679,16:40:00,17:09:00,3.36
O001241,D01512,17:38:00,18:23:00,1.53
O001242,D00415,13:28:00,13:48:00,1.82
O001243,D00415,18:13:00,18:39:00,1.44
O001244,D01286,21:16:00,21:28:00,5.74
O001245,D01916,19:20:00,19:54:00,2.84
O001246,D00793,21:55:00,22:10:00,1.36
O001248,D00502,21:08:00,21:47:00,7.1
O001249,D01263,22:33:00,22:54:00,3.62
O001250,D00880,17:05:00,17:32:00,7.16
O001251,D01236,16:16:00,16:53:00,2.57
O001252,D01740,15:18:00,15:38:00,2.1
O001253,D01496,13:10:00,13:33:00,5.65
O001254,D00236,18:07:00,18:31:00,7.94
O001255,D01767,23:56:00,00:32:00,4.89
O001256,D01513,23:17:00,23:55:00,4.03
O001257,D00078,23:40:00,00:08:00,4.48
O001258,D00262,10:36:00,11:05:00,13.68
O001259,D01705,14:33:00,15:04:00,1.17
O001260,D00146,15:06:00,15:30:00,3.84
O001261,D00843,23:48:00,00:10:00,4.27
O001262,D00337,11:47:00,12:15:00,2.98
O001263,D00268,12:39:00,12:58:00,4.22
O001264,D00675,15:53:00,16:25:00,2.11
O001265,D00731,17:27:00,17:50:00,5.06
O001266,D00768,10:52:00,11:09:00,6.61
O001267,D00080,18:09:00,18:29:00,2.99
O001268,D01355,20:54:00,21:18:00,3.09
O001269,D01361,14:50:00,15:12:00,3.44
